og_representation,mapping
कोठारी,Kothari
मधुसूदन,Madhusudan
गांधी,Gandhi
हितेश,Hitesh
शिंदे,Shinde
कान्हू,Kanhu
कराळे,Karale
काशीराम,Kashiram
संजय,Sanjay
सावंत,Sawant
संदीप,Sandeep
नाईक,Naik
बुकल,Bukal
सरीया,Sariya
जेठानंद,Jethanand
जुमरानी,Jumarani
चंदुलाल,Chandulal
शाह,Shah
आप्पासाहेब,Appasaheb
भीसे,Bhise
अब्दुल,Abdul
अहमद,Ahmad
आयखलीफा,Ayekhalifa
प्रकाश,Prakash
शाह,Shah
कुमार,Kumar
विश्वकर्मा,Vishwakarma
झवेरीलाल,Zaverilal
तन्ना,Tanna
मेहता,Mehta
प्रेमजी,Premji
सावला,Sawala
सफिकुद्दिन,Safikuddin
शेख,Sheik
शिवशंकर,Shivshankar
शिवराम,Shivram
सिंह,Singh
फर्नांडीस,Fernandez
आत्माराम,Atmaram
ताहीलरामानी,Tahilramani
शेट्टी,Shetty
कुमार,Kumar
बीडोलई,Bidolai
अम्मूदे,Ammude
वाडिगा,Vadiga
खोझेमानलवाला,Khozemanlawaala
रणजित,Ranjit
शेट्टी,Shetty
व्यंकटेश,Venkatesh
जठार,Jathar
नटराजन,Natrajan
अय्यर,Iyer
रघुनाथ,Raghunath
पाटील,Patil
रणजीत,Ranjit
कुमार,Kumar
बाळकृष्ण,Balkrishna
मेहता,Mehta
निलेश,Nilesh
वेंकटरामन,Venkatraman
खिमजी,Khimji
गडा,Gada
किसन,Kisan
ठाकूर,Thakur
दोशी,Doshi
गोपाळदास,Gopaldas
ठक्कर,Thakkar
बन्सीलाल,Bansilal
खेटवाणी,Khetwani
लक्ष्मण,Laxman
पुलेकर,Pulekar
चव्हाण,Chauhan
हरीलाल,Hiralal
सावला,Sawala
दिगंबर,Digambar
पाटकर,Patkar
महावीर,Mahaveer
पाटील,Patil
रघुनाथ,Raghunath
पडवळ,Padval
भगवान,Bhagwan
पिसेकर,Pisekar
मराठे,Marathe
दशरथ,Dashrath
सुरोशे,Suroshe
वाडेकर,Wadekar
संजीव,Sanjeev
भाले,Bhale
जितेंद्र,Jitendra
दफ्तरी,Dafatri
रामचंद्रन,Ramchandra
चंद्रवदन,Chandravadan
शाह,Shah
प्रदीप,Pradeep
पतणी,Patani
मोतिलालजी,Motilalji
राजाराम,Rajaram
हरड,Harad
भरत,Bharat
पारेख,Parekh
द्वारकादास,Dwarkadas
सुभाष,Subash
केंब्रे,Kembre
धर्मा,Dharma
शेगजी,Shegaji
ठक्कर,Thakkar
माथुरदास,Mathurdas
सामानी,Samani
सचिन,Sachin
धूरी,Dhuri
बहादूर,Bahadur
खत्री,Khatri
शबबन,Shababan
गवाळे,Gavale
मधुकर,Madhukar
पष्टे,Pashte
ब्रिजेश,Brijesh
नाग,Naag
दिनकर,Dinkar
राई,Rai
पटेल,Patel
पंढरीनाथ,Pandrinath
जगे,Jage
बाटलीवाला,Batliwala
वाघेला,Waghela
रघुजी,Raghuji
निकम,Nikum
देवेंद्र,Devendra
ज्ञामोटे,Gyamote
भिमसेन,Bhisen
गणपत,Ganpat
दळवी,Dalvi
दिगंबर,Digambar
दिघे,Dighe
संजय,Sanjay
गावडे,Gawade
चंपकलाल,Champaklal
शेठ,Sheth
नितेश,Nitesh
भल्ला,Bhalla
अंकुश,Ankush
परब,Parab
धर्मराज,Dharmaraj
पाटील,Patil
कुमार,Kumar
बजाज,Bajaj
कौर,Kaur
नारंग,Narang
हिरालाल,Hiralal
गिरीश,Girish
लालवानी,Lalwani
लालजे,Lalje
दवे,Dave
हेमंत,Hemant
ताम्हणे,Tamhane
शेखर,Shekhar
शेट्टी,Shetty
उमेश,Umesh
तन्ना,Tanna
संजय,Sanjay
वाघमारे,Waghmare
हर्षद,Harshad
शाह,Shah
जयंतीलाल,Jayantilal
गोपालराव,Gopalrao
चव्हाण,Chauhan
ऋषीक,Rishik
कारडोजा,Kardoja
आचार्य,Acharya
सावंत,Sawant
पठारे,Pathare
त्नाकर,Tnakar
क्षीरसागर,Shrisagar
सदानंद,Sadanand
माळी,Mali
कृष्णन,Krishnan
उन्नी,Unni
वामन,Waman
पावसकर,Pawaskar
मारुती,Maruti
बिजूर,Bijur
सखाराम,Sakharam
शिवजी,Shivaji
दुधनाथ,Dhudhnath
शुक्ला,Shukla
केसरीनाथ,Kesarinath
वडनेरे,Vadanere
सवंतराज,Sawantraj
बालिया,Baliya
सुभाष,Subash
सुरी,Suri
कुमार,Kumar
सुमन,Suman
कासमाली,Kasmali
पोरबंदरवाला,Porbandarwala
लक्ष्मीदासलाल,Laxmidaslal
कृष्णन,Krishnan
नारायणन,Narayanan
नायर,Nair
पुखराज,Pukhraj
परमार,Parmar
चंद्रकांत,Chnadrakant
राजाराम,Rajaram
सुर्वे,Surve
सोळंकी,Solanki
विश्वंभर,Vishwambhar
गोरे,Gore
शाहीन,Shaheen
सिद्दिकी,Siddqui
जगताप,Jagtap
शेठ,Sheth
जोसेफ,Joseph
डिसोजा,D'souza
धरमपाल,Dharmpal
बस्सी,Bassi
चंदर,Chandar
बंसल,Bansal
प्रकाश,Prakash
तर्फे,Tarfe
यतीन,Yatin
थानावाला,Thanawala
कुमार,Kumar
पुरोहित,Purohit
त्रिवेदी,Trivedi
बाबूसिंग,Babusingh
पवार,Pawar
नवीन,Naveen
पारेख,Parekh
अपुरव,Apurav
बजू,Baju
संधान,Sandhan
सखाराम,Sakharam
मिराशी,Mirashi
सुधीर,Sudheer
पाटील,Patil
विनोद,Vinod
कुमार,Kumar
महेश्वरी,Maheshwari
सुधीर,Sudheer
थोरवे,Thorave
बकुल,Bakul
शाह,Shah
वीरजी,Virji
टोपरानी,Toprani
शैलेश,Shailesh
राहुल,Rahul
शर्मा,Sharma
वीरेंद्र,Virendra
चार्ल्स,Charls
सुंदराज,Sundaraj
व्यंकटी,Vyankati
परसा,Parsa
कुमार,Kumar
वजुभाई,Vajubhai
जगडा,Jagda
कल्याणजी,Kalyanji
सावला,Sawala
खिमजी,Khimaji
केतन,Ketan
वैद्य,Vaidya
मंगल,Mangal
जाधव,Jadhav
अमृतराव,Amritrao
चव्हाण,Chauhan
विश्वास,Vishwas
खामकर,Khamkar
ठकुराल,Thakural
मुखोपाध्याय,Mukhopdhayaay
विनोद,Vinod
गणात्रा,Ganatra
आप्पाजी,Appaji
आजगेकर,Aajgekar
गोवर्धन,Govardhan
प्रभू,Prabhu
ब्राहिम,Brahim
धारिवाल,Dhariwal
जयवंत,Jayavant
देशमुख,Deshmukh
श्यामलाल,Shyamlal
कसेरा,Kesra
चासकर,Chaskar
विलास,Vilas
पांडे,Pandey
नितिन,Nitin
चवरकर,Chavarkar
राजेंद्र,Rajendra
शाह,Shah
सरोटे,Sarote
संतोषन,Santosh
लावडे,Lawade
चंद्रावती,Chandravati
सुंदर,Sundar
नाईक,Nayak
शिवाजी,Shivaji
कोळी,Koli
सुभाष,Subhash
कुलकर्णी,Kulkarni
चौधरी,Chaudhary
रमण,Raman
ठाकूर,Thakur
भाया,Bhaya
चावला,Chawla
रामा,Rama
वराडे,Varade
हिरानंदानी,Hiranandani
अली,Ali
खान,Khan
पटेल,Patel
हेमराज,Hemraj
जैन,Jain
विल्ल्याम,William
कोवान,Kowan
दत्ताराम,Dattaram
दळवी,Dalvi
संखे,Sankhe
बजाज,Bajaj
शिकांत,Shikant
गणपत,Ganpat
दरवेशी,Darveshi
कुमार,Kumar
ईश्वरलाल,Ishwarlal
देसाई,Desai
टोकरशी,Tokarshi
शाह,Shah
प्रसाद,Prasad
जैस्वाल,Jaiswal
चौधरी,Chaudhary
पटेल,Patel
जयंत,Jayant
परीख,Parikh
रमणलाल,Ramanlal
पटेल,Patel
नरोत्तमभाई,Narottambhai
रामधणी,Ramdhani
गुप्ता,Gupta
शिवशंकर,Shivshankar
कनोजिया,Kanojia
हरिश्चंद्र,Harishchandra
धुमाळ,Dhumaal
पारसचंद,Paraschand
सुरेश,Suresh
बैद,Baid
रुगारामजी,Rugaramji
देवासी,Devasi
सिंह,Singh
झांसल,Jhansal
रामचंद्र,Ramchandra
लाटकर,Latkar
जनार्दन,Janardan
जाधव,Jadhav
रमेश,Ramesh
गोसावी,Gosavi
मोहनदास,Mohandas
नागपाल,Nagpal
प्रविण,Pravin
मेहता,Mehta
नाईक,Naik
गोविंद,Govind
सावंत,Sawant
गजानन,Gajanan
बुबेरे,Bubere
अहमद,Ahmad
सिकंदर,Sikander
शामजी,Shamji
गाला,Gala
सिंह,Singh
चड्डा,Chaddha
कौर,Kaur
राजाराम,Rajaram
गायकवाड,Gaekwad
मांगीलाल,Mangilal
जैन,Jain
रामचंद्र,Ramchandra
रूद्राक्ष,Rudraksh
पेकाजी,Pekaji
परमार,Parmar
सावंत,Sawant
प्रफुल,Praful
गडा,Gadaa
गोविंद,Govind
पळेकर,Palekar
गणपत,Ganpat
बबन,Baban
पाटील,Patil
सदानंद,Sadanand
ठाकरे,Thakare
शाहीद,Shaheed
मौल्लीम,Maullim
शंभुनाथ,Shambhunath
तिवारी,Tiwari
यांच्यावतीने,Yachyavatine
आत्माराम,Atmaram
देशमुख,Deshmukh
फुलचंद,Phulchand
मिश्रा,Mishra
हीराचंद्र,Heerachandra
पाटील,Patil
केवनवारी,Kevanvaari
पंढरीनाथ,Pandrinath
कांदळगांवकर,Kandalgaonkar
नामदेव,Namdev
ठाकरे,Thakare
अनंत,Anant
नारकर,Narkar
किशीनदास,Kisheendas
रोहिरा,Rohira
नंदलाल,Nandalal
उपेंद्र,Upendra
कानानी,Kanani
नानिक,Nanik
वासवानी,Vaswani
जयंतीलाल,Jayantilal
शाह,Shah
कोल्हया,Kolhaya
पाटील,Patil
प्रभु,Prabhu
कोचरेकर,Kocharekar
प्रसाद,Prasad
मौर्या,Maurya
मोतीभाई,Motibhai
प्रजापति,Prajapati
पटेल,Patel
परबत,Parbat
पटेल,Patel
हरिभाऊ,Haribhau
पाटिल,Patil
सरला,Sarla
चंद्रकांत,Chandrakant
पारेख,Parekh
भगवान,Bhagwan
म्हाञे,Mhane
संघवी,Sanghavi
गुलाबदास,Gulabdas
माणेक,Manek
गिरीश,Girish
गांगर,Gangar
कुलकर्णी,Kulkarni
गोपाल,Gopal
नायर,Nayar
सुरेंद्रन,Surenderan
अश्विन,Ashwin
रेळे,Rele
भगवानदास,Bhagwandas
पटेल,Patel
कपाडिया,Kapadiya
जगन्नाथ,Jagannath
तिवारी,Tiwari
हाल्या,Halya
पवार,Pawar
बबन,Baban
भोसले,Bhosale
प्रसाद,Prasad
ओक,Oak
प्रभाकर,Prabhakar
विजय,Vijay
शाह,Shah
सदाशिव,Sadashiv
दामले,Damle
आरसीवाला,Aarsiwala
कुमान,Kuman
राम,Ram
केदार,Kedar
मिश्रा,Mishra
जितेंद्र,Jitendra
चंदिरमानी,Chandirmani
गौतम,Gautam
चपलोत,Chapalot
कुमार,Kumar
खांब्रा,Khambra
विश्वनाथन,Vishwanathan
अय्यर,Iyyer
अनंत,Anant
मांद्रेकर,Mandrekar
पठारे,Pathare
अन्सारी,Ansari
रेड्डी,Reddy
बालकिशन,Balkishan
दुब्ला,Dubla
पठारे,Pathare
भरत,Bharat
कुमार,Kumar
शाह,Shah
माणगावकर,Mangaonkar
चिंतामण,Chintaman
पाटील,Patil
रामचंद्र,Ramchandra
मोरे,More
वणकर,Wankar
पालकर,Palkar
शारदा,Sharda
शर्मा,Sharma
बाटलीवाला,Batliwala
नवीन,Naveen
नरोत्तम,Narottam
राम,Ram
लाल,Lal
अब्बी,Abbi
अभ्यंकर,Abhyankar
अब्राहम,Abraham
आचार्य,Acharya
आचरेकर,Achrekar
अदानी,Adani
अधिाकन,Adhikane
अधिकारी,Adhikari
अदिगा,Adiga
आडवाणी,Advani
अगरकर,Agarkar
अग्रवाल,Agarwal
अगते,Agate
अग्निहोत्री,Agnihotri
अगवान,Agvan
अहलावत,Ahlawat
अहलूवालिया,Ahluwalia
आहूजा,Ahuja
अयप्पा,Aiyappa
अजगांवकर,Ajgaonkar
आकाश,Akash
अख्तर,Akhtar
अक्किनेनी,Akkineni
अली,Ali
अमरनाथ,Amarnath
अंबानी,Ambani
अम्बेडकर,Ambedkar
आंबेकर,Ambekar
टहलना,Amble
अंबुजा,Ambuja
अम्बूलकर,Ambulkar
अमीर,Ameer
अमीन,Amin
अमलादी,Amladi
अमरवाटिकर,Amravatikar
अमरुथम,Amrutham
आनंद,Anand
आनंदी,Anandi
अँचन,Anchan
अँचन,Anchan
अनेजा,Aneja
अनिमिरेड्डय,Animireddy
एंटनी,Antony
अनुमुला,Anumula
अपदेव,Apdev
आप्टे,Apte
अप्तुरे,Apture
अरगड़े,Argade
अर्जुन,Arjun
अरोड़ा,Arora
आर्य,Arya
आश्रित,Ashrit
अशार,Ashar
असरानी,Asrani
अस्थाना,Asthana
अश्तिकार,Ashtikar
अत्रे,Atre
अष्ट्रेय,Atrey
अत्री,Atri
अट्टाल,Attal
अटवाल,Atwal
औलख,Aulakh
अवारी,Avari
अवस्थी,Awasthi
बाबरिया,Babariya
बब्बर,Babbar
बाबू,Babu
बच्चन,Bachchan
बदगुजर,Badgujar
बदकस,Badkas
बधे,Badhe
बहल,Bahl
भदसवले,Bhadsavle
भादुड़ी,Bhaduri
बख़री,Bakhri
बाफना,Bafna
बगुल,Bagul
बागड़ी,Bagri
बेद,Baid
बजाज,Bajaj
बाजपेयी,Bajpai
बाजवा,Bajwa
बख्शी,Bakshi
बालाजी,Balaji
बालाकृष्णन,Balakrishnan
बालासुब्रमण्यम,Balasubramaniam
बलसारा,Balsara
बमनोटे,Bamnote
बंदोदकर,Bandodkar
बंद्योपाध्याय,Bandyopadhyay
बनर्जी,Banerjee
बंगेरा,Bangera
बांग्रे,Bangre
बंजन,Banjan
बंसल,Bansal
बंसोड़,Bansod
बांठिया,Banthia
बांथिया,Banthiya
बन्त्वाल,Bantwal
बापट,Bapat
बरनवाल,Baranwal
बर्दे,Barde
बर्दिया,Bardia
बरमन,Barman
बर्वाई,Barwai
बरुआ,Barua
बसरा,Basra
बस्सी,Bassi
बाटलिवाला,Batliwalla
बत्रा,Batra
बाशा,Basha
बवासकर,Bawaskar
बावेजा,Baweja
बावरे,Bawre
बेदी,Bedi
बेंद्रे,Bendre
बेनेगल,Benegal
बेंग्रे,Bengre
बेरदे,Berde
भैया,Bhaiya
भगत,Bhagat
भगवथर,Bhagavathar
भागवत,Bhagwat
भाकरी,Bhakri
भल्ला,Bhalla
भलोदिया,Bhalodiya
भान,Bhan
भंडारी,Bhandari
भनोट,Bhanot
भानुशाली,Bhanushali
भारद्वाज,Bharadwaj
भारद्वाज,Bhardwaj
भार्गव,Bhargav
भरजात्या,Bharjatya
भारती,Bharti
भट्ट,Bhat
भट्ट,Bhatt
भाठेजा,Bhathheja
भाटिया,Bhatia
भट्टाचार्य,Bhattacharya
भट्टार,Bhattad
भट्टी,Bhatti
भावे,Bhave
भावसर,Bhavsar
भेंडे,Bhende
भिडे,Bhide
भिमानी,Bhimani
भीटे,Bhite
भोईर,Bhoir
भोईटे,Bhoite
भोजवानी,Bhojwani
भोसले,Bhosale
भौमिक,Bhowmick
भूपति,Bhupathi
भूषण,Bhushan
भूपतानी,Bhuptani
भूतड़ा,Bhutada
बिजलानी,Bijlani
बिका,Bika
बिन्नी,Binny
बिड़ला,Birla
बिष्ट,Bisht
बिहारिया,Bihariya
बिसोई,Bisoi
बिस्वास,Biswas
बियानी,Biyani
बोबडे,Bobde
बोधानकर,Bodhankar
बोकरे,Bokare
बोरा,Bora
बोर्गाओंकार,Borgaonkar
बोरकर,Borkar
बोस,Bose
बोरिसा,Borisa
ब्रदू,Bradoo
बुद्धराजु,Buddharaju
बुधिसागर,Budhisagar
बुंदेला,Bundela
बर्मन,Burman
बुसनगरी,Busanagari
बुत्य,Buty
बैश्या,Baishya
बर्हते,Barhate
बछर,Bachhar
बाउल,Baul
छब्बरिया,Chabbria
चाबुक़सवार,Chabukswar
चाको,Chacko
चड्ढा,Chadha
चकोले,Chakole
चक्रवर्ती,Chakraborty
चक्रवर्ती,Chakravarthy
चँचड,Chanchad
चांदनी,Chandani
चंदावरकर,Chandavarkar
चंदेल,Chandel
चंदर,Chander
चांडक,Chandak
चंडोक,Chandok
चाँदोरकर,Chandorkar
चंद्रबाबू,Chandrababu
छन्ने,Channe
चाफ़ेकर,Chaphekar
होशियार,Chary
चट्टरज,Chattaraj
चटर्जी,Chatterjee
चट्टोपाध्याय,Chattopadhyay
चतुर्वेदी,Chaturvedi
चौबे,Chaubey
चौहान,Chauhan
चव्हाण,Chavan
चौरसिया,Chaurasiya
चौरसिया,Chaurasia
चावला,Chawla
छेड़गे,Chedge
चेट्टीपल्ल्य,Chettipally
चिमालवर,Chimalwar
चिमोटे,Chimote
चिंतवार,Chintawar
चितले,Chitale
चितलिया,Chitalia
चोकसी,Choksi
चोपड़ा,Chopra
चोरघाड़े,Chorghade
छोटाई,Chotai
चौधरी,Choudhary
चौधरी,Chaudhary
चौधरी,Choudhury
चौधरी,Chowdhury
चौधरी,Chowdhary
चौधरी,Chaudhari
चुग,Chugh
चदरम,Chadaram
दाभोलकर,Dabholkar
डबराल,Dabral
ददलानी,Dadlani
दफ़्तरी,Daftari
डागा,Daga
दहके,Dahake
दारेकर,Darekar
दलवी,Dalvi
डंबले,Damble
दामले,Damle
दंडले,Dandale
दांडेकर,Dandekar
डैंग,Dang
दानी,Dani
दरबारी,Darbari
दर्ज़ी,Darji
प्रिय,Darling
दास,Das
दासगुप्ता,Dasgupta
दासगुप्ता,Dasgupta
दशमुंशी,Dashmunshi
दासवानी,Daswani
ड़तेय,Datey
डेव,Dave
दावंदे,Dawande
दयाल,Dayal
दायमा,Dayma
डेका,Deka
डे,De
डेधे,Dedhe
डेधिया,Dedhia
दहाडराई,Dehadrai
डेंजोङ्पा,Denzongpa
देवधर,Deodhar
देओल,Deol
देवड़ा,Deora
देसाई,Desai
देशमुख,Deshmukh
देशपांडे,Deshpande
देव,Dev
देवडिगा,Devadiga
देवडिकार,Devadikar
देवीयह,Devaiah
देवगड़े,Devgade
देवगन,Devgan
देवैकर,Dewaikar
डे,Dey
धाके,Dhake
धालीवाल,Dhaliwal
धामेजा,Dhameja
धनोआ,Dhanoa
धार,Dhar
धारशीयोकर,Dharashiokar
धर्माधिकारी,Dharmadhikari
धवन,Dhawan
धींगरा,Dhingra
ढिल्लों,Dhillon
ढोलकिया,Dholakia
धोने,Dhone
धोनी,Dhoni
धूत,Dhoot
धोते,Dhote
धूमल,Dhumal
धूमले,Dhumale
दीक्षित,Dikshit
दिवेकर,Divekar
दिवादकर,Diwadkar
दीवे,Diwe
दीक्षित,Dixit
दोब्रियल,Dobriyal
दोईफोड़े,Doiphode
डोंगरे,Dongre
दोसांझ,Dosanjh
दोषी,Doshi
डरबू,Draboo
दुआ,Dua
दुबे,Dubey
डुब्बला,Duddala
डुगर,Dugar
दुग्गल,Duggal
ड़ूसंज,Dusanj
दत्त,Dutt
दत्ता,Dutta
द्विवेदी,Dwivedi
डंडे,Dande
डोलेय,Doley
एकनाथ,Eknath
चिमनी,Ingle
फ़ासिल,Faasil
फडिकार,Fadikar
फडणवीस,Fadnavis
फाँसेकर,Fansekar
फ़ौजदार,Faujdar
फेय,Faye
फर्नांडीज,Fernandez
फिरोदिया,Firodia
फोटेदार,Fotedar
गडदे,Gadde
गाडेकर,Gadekar
गाडगिल,Gadgil
घड्से,Ghadse
गडिकार,Gadikar
गडकरी,Gadkari
गादरे,Gadre
गायकवाड़,Gaikwad
गैकी,Gaiki
गायतोंडे,Gaitonde
गज्जर,Gajjar
गंभीर,Gambhir
गनाट्रा,Ganatra
गांधी,Gandhi
गणेशन,Ganesan
गंगोपाध्याय,Gangopadhyay
गंगोत्रा,Gangotra
गांगुली,Ganguly
गराच,Garach
गरपति,Garapati
गार्सिया,Garcia
गर्ग,Garg
गरवारे,Garware
गावस्कर,Gavaskar
गौर,Gaur
गौतम,Gautam
गावित,Gavit
गवांडे,Gawande
गायत्री,Gayatri
गहलोत,Gehlot
गेरा,Gera
घई,Ghai
घेसास,Ghaisas
घाणेकर,Ghanekar
घटाते,Ghatate
घाटे,Ghate
गोड़के,Ghodke
घोष,Ghosh
घोषाल,Ghoshal
घुई,Ghui
गिलानी,Gilani
माशूक,Gill
गिरधर,Girdhar
गिरोत्रा,Girotra
गोडबोले,Godbole
गोडसे,Godse
गोयल,Goel
गोयनका,Goenka
गोहाद,Gohad
गोहिल,Gohil
गोकर्ण,Gokarn
गोखले,Gokhale
गोलानी,Golani
गोल,Gole
गोपाल,Gopal
गोपालन,Gopalan
गोपी,Gopi
गोरे,Gore
गोसाई,Gosai
गोसाईं,Gosain
गोस्वामी,Goswami
गौडा,Gouda
गौडंर,Gounder
गोविंद,Govind
गोवित्रिकर,Govitrikar
गोवारीकर,Gowarikar
गौड़ा,Gowda
गोयल,Goyal
ग्रेवाल,Grewal
ग्रोवर,Grover
गुहा,Guha
गुजर,Gujar
गुजराल,Gujral
गुलगुले,Gulgule
गुलवाड़ी,Gulwadi
गुणम,Gunnam
गुप्ता,Gupta
गुप्ते,Gupte
गुरनानी,Gurnani
गुर्साहनी,Gursahani
गुर्वारा,Gurwara
गँवारी,Gwari
हासन,Haasan
हदपसर,Hadapsar
हदस,Hadas
हगवाने,Hagavane
हक्सर,Haksar
हांडू,Handoo
हंगल,Hangal
हंसराज,Hansraj
हरदास,Hardas
हरिदास,Haridas
हारोड़े,Harode
हाशमी,Hashmi
हसनी,Hasnee
हसन,Hassan
हट्टांगदी,Hattangadi
हाजरा,Hazra
हजारे,Hazare
हजारी,Hazari
हज़ारिका,Hazarika
हेब्बार,Hebbar
हेगड़े,Hegde
हिंदुजा,Hinduja
हिंगोरानी,Hingorani
हीरानंदानी,Hiranandani
हिरानी,Hirani
हिरलेकर,Hirlekar
हिरवानी,Hirwani
हिवरे,Hiwre
छेद,Hole
होल्कर,Holkar
हूडा,Hooda
हूं,Hoon
होसकोटे,Hoskote
हुईगोल,Huilgol
हुंदल,Hundal
हंस्पल,Hanspal
हुस्सैनि,Hussainl
इनामदार,Inamdar
इंदोरिया,Indoria
इंदुलकर,Indulkar
चिमनी,Ingle
इंगोले,Ingole
इरागवारपु,Iragavarapu
ईरानी,Irani
इराक,Iraqi
इवतुरी,Ivaturi
आयंगर,Iyengar
अय्यर,Iyer
जडेजा,Jadeja
जाधव,Jadhav
जैदी,Jadi
जैडन,Jadon
जगताप,Jagtap
जैन,Jain
जायसवाल,Jaiswal
जाजू,Jajoo
जालान,Jalan
जनार्दन,Janardhan
जनेफ़लकार,Janefalkar
जन्मेज,Janmeja
जनोलकर,Janolkar
जनुमला,Janumala
ज़रिवाला,Jariwala
ज़ार्थलिया,Jarthalia
ज़ार्थलिया,Jarthalya
जतासरा,Jatasra
जावलकर,Jawalkar
जेना,Jena
झा,Jha
झल्ल,Jhall
झथर,Jhathar
झावर,Jhawar
जिंदल,Jindal
जिनतुरकर,Jinturkar
जोबनपुत्र,Jobanputra
जोगलेकर,Joglekar
जोहल,Johal
जौहर,Johar
जोशी,Joshi
जुनेजा,Juneja
जूवेकर,Juvekar
कंठारिया,kantharia
कड़कियाँ,Kadakia
कदम,Kadam
कग्गा,Kagga
काक,Kak
काकड़े,Kakde
कलवार,Kalawar
कालभोर,Kalbhor
गोभी,Kale
कालरा,Kalra
कलवानी,Kalwani
कामत,Kamat
कांबली,Kambli
कम्बोज,Kamboj
कनकिया,Kanakia
कंचन,Kanchan
केन,Kane
कानेटकर,Kanetkar
कांहे,Kanhe
कानिटकर,Kanitkar
कांकरिया,Kankariya
कन्नौजिया,Kannaujiya
कनोजिया,Kanojiya
कानूनगो,Kanoongo
कंसल,Kansal
खैरे,Khaire
कपाड़िया,Kapadia
कपूर,Kapoor
कप्रे,Kapre
कपसे,Kapse
कपूर,Kapur
कार,Kar
कारंत,Karanth
करिया,Karia
करकरे,Karkare
कारकेरा,Karkera
कार्लेकर,Karlekar
कर्नाड,Karnad
कर्नाटक्कचु,Karnatakkachu
कर्णावत,Karnawat
कार्निक,Karnik
कार्तिक,Karthik
करवांडे,Karwande
कसात,Kasat
कासी,Kasi
कसुंद्रा,Kasundra
कटोच,Katoch
कटारिया,Kataria
कौल,Kaul
काजी,Kazi
काजमी,Kazmi
केलकर,Kelkar
केशरी,Keshari
केवलरामनी,Kewalramani
खडसे,Khadse
खेतान,Khaitan
खान,Khan
खण्डार,Khandar
खंडारे,Khandare
खंडेलवाल,Khandelwal
खंडूजा,Khanduja
खन्ना,Khanna
खनोलकर,Khanolkar
खरबंदा,Kharbanda
खर्दिया,Khardiya
खत्री,Khatri
खेडेकर,Khedekar
खेमू,Khemu
खेर,Kher
क्षेत्रपाल,Khetarpal
खोबरागड़े,Khobragade
खोलकुटे,Kholkute
खोपकर,Khopkar
खोसला,Khosla
खुराना,Khurana
कीलचंद,Kilachand
किनारिवाला,Kinariwala
किनारिवाला,Kinariwalla
किर्लोस्कर,Kirloskar
कोचर,Kochar
कोगन्ति,Koganti
कोहले,Kohale
कोंड़के,Kondke
कोरी,Kori
कोथाले,Kothale
कोठारी,Kothari
कोटीयन,Kotian
कोट्टाराक्कारा,Kottarakkara
कोत्तर्य,Kottary
कृपलानी,Kriplani
कृष्णा,Krishna
कृष्णमूर्ति,Krishnamurthy
कुचिभोतला,Kuchibhotla
कूकड़े,Kukde
कुक्कर,Kukkar
कुकरेजा,Kukreja
कूक़याँ,Kukyan
कुलकर्णी,Kulkarni
कुलश्रेष्ठ,Kulshreshtha
कुमारी,Kumari
कुंभरे,Kumbhare
कुंबले,Kumble
कुम्पवत,Kumpawat
कुमटा,Kumta
कुंदर,Kundar
कुंदर,Kunder
कुरियन,Kurien
कुरुप,Kurup
खाथिरिया,kathiriya
कोश्लेय,Koshley
कर्पुर,Karpur
क़ाबरिया,Kabariya
बालक,Lad
लाद्धा,Laddha
लगड़ापति,Lagadapati
लघाते,Laghate
लागू,Lagoo
लाहोटी,Lahoti
लखानी,Lakhani
लखोटिया,Lakhotia
लाल,Lal
लालभाई,Lalbhai
लालचंदनी,Lalchandani
लल्लाद,Lallad
लालवानी,Lalwani
लांबा,Lamba
लंगोटे,Langote
लाँगरू,Langroo
लपालिकार,Lapalikar
लत्कर,Latkar
लेले,Lele
लिग़म,Ligam
लिमये,Limaye
लोबो,Lobo
लोढ़ा,Lodha
लोहिया,Lohia
लोखंडे,Lokhande
लोपेज,Lopes
लोटें,Lote
लुधानी,Ludhani
लूँकड,Lunkad
लूथरा,Luthra
लूनाइच,Loonaich
मान,Maan
मबियाँ,Mabiyan
मदासनी,Madasani
मडिवाले,Madiwale
मफतलाल,Mafatlal
महाजन,Mahajan
महाकाले,Mahakale
महालिंगम,Mahalingam
महाशब्दे,Mahashabde
माहेश्वरी,Maheshwari
महिंद्रा,Mahindra
महिंदरकर,Mahindrakar
मैत्रा,Maitra
मजूमदार,Majumdar
मखीजा,Makhija
मकवाना,Makwana
मल्हान,Malhan
मल्होत्रा,Malhotra
मल्होत्रा,Malhotra
मैसुरिया,Maisuria
माली,Mali
मलिक,Malik
मालिनी,Malini
मल्लापुर,Mallapur
माल्या,Mallya
मालपे,Malpe
मालुसरे,Malusare
मालवीय,Malviya
मामदानी,Mamdani
माणक,Manak
मंचांधा,Manchandha
मंडल,Mandal
मंडालिक,Mandalik
मांडे,Mande
मनधाने,Mandhane
मंडलेकर,Mandlekar
मांजरेकर,Manjrekar
मराठे,Marathe
मारवाह,Marwah
मारवाह,Marwaha
माशेलकर,Mashelkar
माथुर,Mathur
मथुरकर,Mathurkar
मट्टू,Mattu
मायर,Mayar
मेघे,Meghe
मेहरा,Mehra
मेहरोत्रा,Mehrotra
